participant,group,country,trial_id,word,input_text,response_type,test_language,accuracy,correct,typing_onset,close_substitutions,same_onset,consecutive_longest,freq,pthn,similarity_phon,similarity_ort
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,87,platano,latin,wrong,Spanish,4,0,0.869999886,0.153846153846153,different,1,10.7255,0,0.153846153846153,0.285714285714286
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,88,plato,plate,correct,Spanish,1,0,1.404000044,0,same_consonant,2,25.6471,7,0.6,0.8
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,89,pluma,bloomers,wrong,Spanish,6,0,1.070000172,0,different,0,6.6275,6,0,0
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,90,pollo,police,wrong,Spanish,3,0,2.857999802,0,different,0,61.7255,0,0,0
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,91,puerta,lacking,wrong,Spanish,7,0,19.20600009,0,different,0,292.0588,5,0,0.166666666666667
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,92,sandwich,sandwich,correct,Spanish,1,0,0.652999878,0,same_consonant,3,21.9216,0,0.769230769230769,0.875
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,93,sol,soul,wrong,Spanish,1,0,0.986999989,0,same_consonant,1,69.6667,13,0.333333333333333,0.333333333333333
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,94,tambor,tambourine,correct,Spanish,4,0,1.771999836,0.2,different,1,8.4706,4,0.2,0
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,95,tenedor,tennis,wrong,Spanish,4,0,0.786999941,0,different,0,8.8235,12,0,0.142857142857143
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,96,tigre,coffee,wrong,Spanish,5,0,15.66499996,0,same_consonant,1,18.5294,0,0.4,0.8
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,97,tijeras,shoes,wrong,Spanish,5,0,5.394999981,0,different,1,6.6863,1,0.166666666666666,0.25
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,98,tobogan,sled,wrong,Spanish,7,0,6.046999931,0,different,1,17.8235,2,0.166666666666666,0
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,99,tomate,tomato,correct,Spanish,1,0,0.601999998,0,same_consonant,1,5.902,0,0.461538461538461,0.833333333333333
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,100,toro,beast,wrong,Spanish,5,0,3.941999912,0.571428571428571,different,0,27.5098,6,0,0
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,101,tren,trendy,wrong,Spanish,2,0,13.3269999,0,same_consonant,3,95.0588,0,0.888888888888888,0.6
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,102,ventana,banana,wrong,Spanish,3,0,1.220999956,0.153846153846153,different,1,86,0,0.153846153846153,0.142857142857143
5e60db57fdef8001c1fdc6f7,ENG-SPA,UK,103,zanahoria,breakfast,wrong,Spanish,8,0,21.1099999,0,different,1,3.8235,3,0.307692307692307,0.222222222222222
5e642125757e611ae1a52811,ENG-SPA,UK,1,arbol,how are you,wrong,Spanish,9,0,2.052999973,0,different,1,65,5,0.25,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,2,avestruz,straws,wrong,Spanish,6,0,0.584000111,0,different,3,0.94118,0,0.428571428571428,0.25
5e642125757e611ae1a52811,ENG-SPA,UK,3,barco,bar,wrong,Spanish,2,0,1.351999998,0,same_consonant,1,95.7843,5,0.222222222222222,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,4,biberon,na,other,Spanish,7,0,1.085000038,0,same_consonant,1,50.7451,0,0.181818181818181,0.142857142857143
5e642125757e611ae1a52811,ENG-SPA,UK,5,bici,bc,wrong,Spanish,2,0,1.15199995,0,same_consonant,1,25.8824,9,0.5,0.5
5e642125757e611ae1a52811,ENG-SPA,UK,6,boca,book,wrong,Spanish,2,0,1.43599987,0.25,different,1,104.4118,0,0.25,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,7,bocadillo,na,other,Spanish,8,0,0.868999958,0.142857142857142,different,1,21.9216,0,0.285714285714285,0.111111111111111
5e642125757e611ae1a52811,ENG-SPA,UK,8,bol,ball,false_friend,Spanish,2,0,0.969000101,0,same_consonant,1,21.451,12,0.571428571428571,0.75
5e642125757e611ae1a52811,ENG-SPA,UK,9,boli,volley,wrong,Spanish,4,0,1.43599987,0.285714285714285,different,0,24.7255,7,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,10,botella,potato,wrong,Spanish,5,0,0.468000174,0,same_consonant,1,50.7451,0,0.363636363636363,0.571428571428571
5e642125757e611ae1a52811,ENG-SPA,UK,11,boton,button,correct,Spanish,3,0,1.655999899,0,same_consonant,1,28.2549,0,0.666666666666666,0.5
5e642125757e611ae1a52811,ENG-SPA,UK,12,brazo,blaso,wrong,Spanish,2,0,1.802999973,0,different,0,65.4118,5,0,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,13,buho,bow,wrong,Spanish,3,0,1.118999958,0,different,1,5.6078,10,0.333333333333333,0
5e642125757e611ae1a52811,ENG-SPA,UK,14,burro,buro,wrong,Spanish,1,0,5.455999851,0,different,0,5.3529,0,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,15,caballo,na,other,Spanish,6,0,3.671000004,0,different,0,92.8824,2,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,16,caja,car,wrong,Spanish,2,0,0.401000023,0,different,1,89.7451,0,0.25,0
5e642125757e611ae1a52811,ENG-SPA,UK,17,calcetin,catherine,wrong,Spanish,5,0,1.468999863,0,different,1,8.9804,16,0.181818181818181,0.125
5e642125757e611ae1a52811,ENG-SPA,UK,18,camisa,camilla,wrong,Spanish,2,0,3.387000084,0,different,0,46.3725,6,0,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,19,camiseta,na,other,Spanish,7,0,2.138000011,0.153846153846153,different,1,,,0.307692307692307,0.125
5e642125757e611ae1a52811,ENG-SPA,UK,20,caracol,catacomb,wrong,Spanish,3,0,1.519000053,0,different,1,1.7647,7,0.166666666666666,0.285714285714286
5e642125757e611ae1a52811,ENG-SPA,UK,21,cebra,favourite,wrong,Spanish,8,0,1.485000134,0.2,different,2,2.5098,0,0.4,0.8
5e642125757e611ae1a52811,ENG-SPA,UK,22,cepillo,na,other,Spanish,7,0,1.252000093,0,different,0,14.1569,2,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,23,cerdo,sergio,wrong,Spanish,3,0,0.767999887,0.25,different,0,39.1373,3,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,24,cereza,na,other,Spanish,5,0,1.154000044,0.4,different,1,13.5882,6,0.2,0.333333333333333
5e642125757e611ae1a52811,ENG-SPA,UK,25,cesta,cest,wrong,Spanish,1,0,0.684999943,0,different,1,13.1765,0,0.363636363636363,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,26,chaqueta,not sure,other,Spanish,8,0,0.835000038,0.363636363636363,different,2,33.4118,0,0.545454545454545,0.375
5e642125757e611ae1a52811,ENG-SPA,UK,27,chocolate,chocolate,correct,Spanish,0,1,0.467999935,0,same_consonant,1,29.3922,0,0.533333333333333,1
5e642125757e611ae1a52811,ENG-SPA,UK,28,cielo,fellow,wrong,Spanish,4,0,1.68599987,0.222222222222222,different,0,44.8039,0,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,29,coche,coach,wrong,Spanish,2,0,0.502000093,0,same_consonant,1,483.0588,2,0.333333333333333,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,30,corona,corona,wrong,Spanish,0,1,1.251999855,0,same_consonant,1,13.6863,4,0.545454545454545,0.5
5e642125757e611ae1a52811,ENG-SPA,UK,31,cubo,cobalt,wrong,Spanish,4,0,0.869000196,0,different,1,10.0196,1,0.222222222222222,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,32,cuchara,guitar,wrong,Spanish,4,0,1.186000109,0,different,1,7.6078,3,0.2,0
5e642125757e611ae1a52811,ENG-SPA,UK,33,dedo,my friends,wrong,Spanish,8,0,2.653000116,0.222222222222222,different,0,36.6667,0,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,34,ensalada,enchilada,wrong,Spanish,3,0,1.251999855,0,different,3,17.0196,0,0.615384615384615,0.625
5e642125757e611ae1a52811,ENG-SPA,UK,35,esponja,na,other,Spanish,5,0,1.91899991,0,different,2,6.7059,0,0.333333333333333,0.571428571428571
5e642125757e611ae1a52811,ENG-SPA,UK,36,estrella,australia,wrong,Spanish,4,0,0.718999863,0,different,2,81.3529,3,0.4,0.375
5e642125757e611ae1a52811,ENG-SPA,UK,37,flor,floor,false_friend,Spanish,1,0,0.967999935,0,same_consonant,2,22.7647,1,0.444444444444444,0.666666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,38,frambuesa,flamboyant,,Spanish,6,0,0.552000046,0,different,1,1.8824,0,0.25,0.222222222222222
5e642125757e611ae1a52811,ENG-SPA,UK,39,gafas,na,other,Spanish,4,0,1.819999933,0,same_consonant,1,33.1176,0,0.363636363636363,0.428571428571429
5e642125757e611ae1a52811,ENG-SPA,UK,40,galleta,na,other,Spanish,6,0,2.20299983,0,different,1,,,0.166666666666666,0
5e642125757e611ae1a52811,ENG-SPA,UK,41,gallina,na,other,Spanish,5,0,4.338000059,0.222222222222222,different,0,11.3725,16,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,42,gato,cake,wrong,Spanish,3,0,0.786000013,0.285714285714285,different,2,66.3333,9,0.571428571428571,0.5
5e642125757e611ae1a52811,ENG-SPA,UK,43,globo,global,wrong,Spanish,2,0,0.968000174,0.2,different,1,8.6667,0,0.2,0.285714285714286
5e642125757e611ae1a52811,ENG-SPA,UK,44,gorrion,gorilla,wrong,Spanish,4,0,4.154999971,0.166666666666666,different,1,,,0.166666666666666,0.142857142857143
5e642125757e611ae1a52811,ENG-SPA,UK,45,gorro,na,other,Spanish,5,0,2.069000006,0,different,0,64.1765,14,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,46,grifo,grief,wrong,Spanish,2,0,0.55099988,0,different,0,14.7451,8,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,47,guitarra,guitar,correct,Spanish,2,0,0.450999975,0,same_consonant,3,15.5882,0,0.6,0.75
5e642125757e611ae1a52811,ENG-SPA,UK,48,gusano,mexico,wrong,Spanish,5,0,5.655999899,0,different,0,10.1176,8,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,49,hormiga,or,wrong,Spanish,5,0,5.088999987,0,different,1,5.3529,9,0.222222222222222,0
5e642125757e611ae1a52811,ENG-SPA,UK,50,jirafa,na,other,Spanish,5,0,1.768999815,0,different,2,1.4902,0,0.545454545454545,0.571428571428571
5e642125757e611ae1a52811,ENG-SPA,UK,51,ladrillo,lard,wrong,Spanish,5,0,0.967999935,0,different,2,10.1765,8,0.363636363636363,0.25
5e642125757e611ae1a52811,ENG-SPA,UK,52,lapiz,lap,wrong,Spanish,3,0,1.38499999,0,different,1,9.8627,0,0.2,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,53,leche,na,other,Spanish,5,0,2.621000051,0,different,1,42.5294,0,0.25,0
5e642125757e611ae1a52811,ENG-SPA,UK,54,lengua,language,correct,Spanish,3,0,0.818000078,0,different,0,31.1569,3,0,0.5
5e642125757e611ae1a52811,ENG-SPA,UK,55,leon,leon,typo,Spanish,1,0,1.019000053,0,same_consonant,1,15.3529,1,0.444444444444444,0.5
5e642125757e611ae1a52811,ENG-SPA,UK,56,libro,libra,wrong,Spanish,1,0,3.921000004,0,different,0,176.9804,3,0,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,57,loro,lord,wrong,Spanish,1,0,0.934999943,0,different,1,3.2745,2,0.222222222222222,0.333333333333333
5e642125757e611ae1a52811,ENG-SPA,UK,58,luna,lunar,wrong,Spanish,1,0,1.018999815,0,different,2,49.9608,6,0.571428571428571,0
5e642125757e611ae1a52811,ENG-SPA,UK,59,mano,mney,wrong,Spanish,3,0,2.921000004,0,different,2,279.6471,2,0.5,0.5
5e642125757e611ae1a52811,ENG-SPA,UK,60,manzana,panther,wrong,Spanish,5,0,0.934999943,0,different,1,23.6667,0,0.2,0.142857142857143
5e642125757e611ae1a52811,ENG-SPA,UK,61,mariposa,poser,wrong,Spanish,6,0,3.654000044,0.125,different,1,5.5098,0,0.25,0
5e642125757e611ae1a52811,ENG-SPA,UK,62,martillo,martini,wrong,Spanish,3,0,0.734999895,0,different,1,12.4706,0,0.181818181818181,0.125
5e642125757e611ae1a52811,ENG-SPA,UK,63,mesa,mesa,language,Spanish,0,1,2.736999989,0,different,1,105.6275,1,0.222222222222222,0
5e642125757e611ae1a52811,ENG-SPA,UK,64,moneda,na,other,Spanish,4,0,1.753000021,0.2,different,1,9.7451,6,0.2,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,65,mono,mono,wrong,Spanish,0,1,0.702000141,0,same_consonant,1,33.5098,1,0.222222222222222,0.5
5e642125757e611ae1a52811,ENG-SPA,UK,66,moto,motor,wrong,Spanish,1,0,2.320000172,0,same_consonant,1,0.7451,0,0.307692307692307,0.444444444444444
5e642125757e611ae1a52811,ENG-SPA,UK,67,muneca,monica,wrong,Spanish,3,0,1.536000013,0,different,0,24.7647,5,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,68,naranja,na,other,Spanish,5,0,0.952000141,0,different,1,22.3137,0,0.166666666666666,0.428571428571429
5e642125757e611ae1a52811,ENG-SPA,UK,69,nariz,na,other,Spanish,3,0,2.253000021,0,same_consonant,1,69.7451,6,0.222222222222222,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,70,ola,hello,correct,Spanish,4,0,2.269999981,0,different,0,21.2549,8,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,71,ombligo,omnivore,wrong,Spanish,5,0,1.369000196,0,different,2,,,0.4,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,72,osito,prosceto,wrong,Spanish,4,0,0.736000061,0,different,1,,,0.166666666666666,0
5e642125757e611ae1a52811,ENG-SPA,UK,73,oveja,na,other,Spanish,4,0,0.801000118,0,different,0,13.4314,8,0,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,74,pajaro,na,other,Spanish,5,0,0.568000078,0.222222222222222,different,0,45.451,7,0,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,75,pan,pan,false_friend,Spanish,0,1,1.017999887,0.285714285714285,different,0,28.3333,5,0,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,76,panal,na,other,Spanish,4,0,2.804000139,0,different,1,0.78431,8,0.222222222222222,0.2
5e642125757e611ae1a52811,ENG-SPA,UK,77,pantalon,pants,correct,Spanish,4,0,1.301999807,0,different,1,5.1569,0,0.133333333333333,0
5e642125757e611ae1a52811,ENG-SPA,UK,78,pastel,pastille,wrong,Spanish,3,0,0.851999998,0,different,1,45.0588,8,0.2,0.333333333333333
5e642125757e611ae1a52811,ENG-SPA,UK,79,patata,potato,correct,Spanish,2,0,0.651000023,0,same_consonant,1,11.2941,0,0.428571428571428,0.666666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,80,pato,na,other,Spanish,3,0,4.994999886,0,different,0,24.7647,11,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,81,pelota,pilot,false_friend,Spanish,2,0,1.218999863,0.222222222222222,different,1,104.9608,5,0.222222222222222,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,82,perro,parent,wrong,Spanish,4,0,0.467999935,0,different,0,192.8431,1,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,83,pez,bed,wrong,Spanish,2,0,1.40199995,0.333333333333333,different,0,83.4902,1,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,84,pie,day,wrong,Spanish,3,0,1.820000172,0,different,0,64.9216,5,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,85,pierna,na,other,Spanish,4,0,0.951999903,0,different,0,56.5098,2,0,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,86,pingüino,penguin,correct,Spanish,,,0.802000046,,,,,,,
5e642125757e611ae1a52811,ENG-SPA,UK,87,platano,plait,wrong,Spanish,4,0,0.969000101,0.153846153846153,different,1,10.7255,0,0.153846153846153,0.285714285714286
5e642125757e611ae1a52811,ENG-SPA,UK,88,plato,planet,wrong,Spanish,3,0,1.184999943,0,same_consonant,2,25.6471,7,0.6,0.8
5e642125757e611ae1a52811,ENG-SPA,UK,89,pluma,tumour,wrong,Spanish,5,0,3.503999949,0,different,0,6.6275,6,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,90,pollo,chicken,correct,Spanish,7,0,1.035000086,0,different,0,61.7255,0,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,91,puerta,na,other,Spanish,5,0,1.68599987,0,different,0,292.0588,5,0,0.166666666666667
5e642125757e611ae1a52811,ENG-SPA,UK,92,sandwich,sandwich,correct,Spanish,1,0,1.036000013,0,same_consonant,3,21.9216,0,0.769230769230769,0.875
5e642125757e611ae1a52811,ENG-SPA,UK,93,sol,soul,wrong,Spanish,1,0,0.818000078,0,same_consonant,1,69.6667,13,0.333333333333333,0.333333333333333
5e642125757e611ae1a52811,ENG-SPA,UK,94,tambor,tambourine,correct,Spanish,4,0,1.052000046,0.2,different,1,8.4706,4,0.2,0
5e642125757e611ae1a52811,ENG-SPA,UK,95,tenedor,tennis,wrong,Spanish,4,0,0.867999792,0,different,0,8.8235,12,0,0.142857142857143
5e642125757e611ae1a52811,ENG-SPA,UK,96,tigre,doing great,wrong,Spanish,7,0,1.269000053,0,same_consonant,1,18.5294,0,0.4,0.8
5e642125757e611ae1a52811,ENG-SPA,UK,97,tijeras,eyes,wrong,Spanish,5,0,3.003999949,0,different,1,6.6863,1,0.166666666666666,0.25
5e642125757e611ae1a52811,ENG-SPA,UK,98,tobogan,na,other,Spanish,7,0,1.13499999,0,different,1,17.8235,2,0.166666666666666,0
5e642125757e611ae1a52811,ENG-SPA,UK,99,tomate,tomato,correct,Spanish,1,0,0.417000055,0,same_consonant,1,5.902,0,0.461538461538461,0.833333333333333
5e642125757e611ae1a52811,ENG-SPA,UK,100,toro,toro,language,Spanish,0,1,2.253000021,0.571428571428571,different,0,27.5098,6,0,0
5e642125757e611ae1a52811,ENG-SPA,UK,101,tren,train,correct,Spanish,2,0,0.951999903,0,same_consonant,3,95.0588,0,0.888888888888888,0.6
5e642125757e611ae1a52811,ENG-SPA,UK,102,ventana,bandana,wrong,Spanish,3,0,1.201999903,0.153846153846153,different,1,86,0,0.153846153846153,0.142857142857143
5e642125757e611ae1a52811,ENG-SPA,UK,103,zanahoria,na,other,Spanish,7,0,2.654000044,0,different,1,3.8235,3,0.307692307692307,0.222222222222222
5e6571b32013562f77434b40,ENG-SPA,UK,1,arbol,whale,wrong,Spanish,5,0,6.329999924,0,different,1,65,5,0.25,0.2
5e6571b32013562f77434b40,ENG-SPA,UK,2,avestruz,truth,wrong,Spanish,6,0,1.016000032,0,different,3,0.94118,0,0.428571428571428,0.25
5e6571b32013562f77434b40,ENG-SPA,UK,3,barco,bark,wrong,Spanish,2,0,1.648000002,0,same_consonant,1,95.7843,5,0.222222222222222,0.2
5e6571b32013562f77434b40,ENG-SPA,UK,4,biberon,toddler,wrong,Spanish,7,0,2.963999987,0,same_consonant,1,50.7451,0,0.181818181818181,0.142857142857143
5e6571b32013562f77434b40,ENG-SPA,UK,5,bici,bicycle,correct,Spanish,4,0,0.964999914,0,same_consonant,1,25.8824,9,0.5,0.5
5e6571b32013562f77434b40,ENG-SPA,UK,6,boca,book,wrong,Spanish,2,0,0.582000017,0.25,different,1,104.4118,0,0.25,0.2
5e6571b32013562f77434b40,ENG-SPA,UK,7,bocadillo,little,wrong,Spanish,8,0,1.865999937,0.142857142857142,different,1,21.9216,0,0.285714285714285,0.111111111111111
5e6571b32013562f77434b40,ENG-SPA,UK,8,bol,ball,false_friend,Spanish,2,0,0.931999922,0,same_consonant,1,21.451,12,0.571428571428571,0.75
5e6571b32013562f77434b40,ENG-SPA,UK,9,boli,bali,wrong,Spanish,1,0,5.680000067,0.285714285714285,different,0,24.7255,7,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,10,botella,bottle,correct,Spanish,3,0,0.815999985,0,same_consonant,1,50.7451,0,0.363636363636363,0.571428571428571
5e6571b32013562f77434b40,ENG-SPA,UK,11,boton,button,correct,Spanish,3,0,0.615999937,0,same_consonant,1,28.2549,0,0.666666666666666,0.5
5e6571b32013562f77434b40,ENG-SPA,UK,12,brazo,bra,wrong,Spanish,2,0,0.683000088,0,different,0,65.4118,5,0,0.2
5e6571b32013562f77434b40,ENG-SPA,UK,13,buho,oooohh,wrong,Spanish,5,0,3.680999994,0,different,1,5.6078,10,0.333333333333333,0
5e6571b32013562f77434b40,ENG-SPA,UK,14,burro,bureau,wrong,Spanish,3,0,1.731999874,0,different,0,5.3529,0,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,15,caballo,,blank,Spanish,,,35.2980001,0,different,0,92.8824,2,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,16,caja,meat,wrong,Spanish,4,0,1.549000025,0,different,1,89.7451,0,0.25,0
5e6571b32013562f77434b40,ENG-SPA,UK,17,calcetin,catheter,wrong,Spanish,4,0,0.999000072,0,different,1,8.9804,16,0.181818181818181,0.125
5e6571b32013562f77434b40,ENG-SPA,UK,18,camisa,car,wrong,Spanish,4,0,1.331999779,0,different,0,46.3725,6,0,0.166666666666667
5e6571b32013562f77434b40,ENG-SPA,UK,19,camiseta,seat,wrong,Spanish,5,0,2.36500001,0.153846153846153,different,1,,,0.307692307692307,0.125
5e6571b32013562f77434b40,ENG-SPA,UK,20,caracol,bird,wrong,Spanish,6,0,4.296999931,0,different,1,1.7647,7,0.166666666666666,0.285714285714286
5e6571b32013562f77434b40,ENG-SPA,UK,21,cebra,zebra,correct,Spanish,1,0,0.764999866,0.2,different,2,2.5098,0,0.4,0.8
5e6571b32013562f77434b40,ENG-SPA,UK,22,cepillo,sepia,wrong,Spanish,4,0,2.815000057,0,different,0,14.1569,2,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,23,cerdo,third,wrong,Spanish,4,0,1.648000002,0.25,different,0,39.1373,3,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,24,cereza,beer,wrong,Spanish,4,0,0.964999914,0.4,different,1,13.5882,6,0.2,0.333333333333333
5e6571b32013562f77434b40,ENG-SPA,UK,25,cesta,sleep,wrong,Spanish,5,0,1.747999907,0,different,1,13.1765,0,0.363636363636363,0.166666666666667
5e6571b32013562f77434b40,ENG-SPA,UK,26,chaqueta,jacket,correct,Spanish,5,0,4.362999916,0.363636363636363,different,2,33.4118,0,0.545454545454545,0.375
5e6571b32013562f77434b40,ENG-SPA,UK,27,chocolate,chocolate,correct,Spanish,0,1,0.165999889,0,same_consonant,1,29.3922,0,0.533333333333333,1
5e6571b32013562f77434b40,ENG-SPA,UK,28,cielo,sorry,wrong,Spanish,5,0,2.61500001,0.222222222222222,different,0,44.8039,0,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,29,coche,sleep,wrong,Spanish,5,0,0.815000057,0,same_consonant,1,483.0588,2,0.333333333333333,0.2
5e6571b32013562f77434b40,ENG-SPA,UK,30,corona,crown,correct,Spanish,3,0,0.815000057,0,same_consonant,1,13.6863,4,0.545454545454545,0.5
5e6571b32013562f77434b40,ENG-SPA,UK,31,cubo,cower,wrong,Spanish,4,0,2.197999954,0,different,1,10.0196,1,0.222222222222222,0.166666666666667
5e6571b32013562f77434b40,ENG-SPA,UK,32,cuchara,hi,wrong,Spanish,6,0,2.264999866,0,different,1,7.6078,3,0.2,0
5e6571b32013562f77434b40,ENG-SPA,UK,33,dedo,there,wrong,Spanish,4,0,1.032000065,0.222222222222222,different,0,36.6667,0,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,34,ensalada,enchilada,wrong,Spanish,3,0,1.465000153,0,different,3,17.0196,0,0.615384615384615,0.625
5e6571b32013562f77434b40,ENG-SPA,UK,35,esponja,spanish,wrong,Spanish,5,0,1.265000105,0,different,2,6.7059,0,0.333333333333333,0.571428571428571
5e6571b32013562f77434b40,ENG-SPA,UK,36,estrella,beer,wrong,Spanish,7,0,2.36500001,0,different,2,81.3529,3,0.4,0.375
5e6571b32013562f77434b40,ENG-SPA,UK,37,flor,flower,correct,Spanish,2,0,0.43200016,0,same_consonant,2,22.7647,1,0.444444444444444,0.666666666666667
5e6571b32013562f77434b40,ENG-SPA,UK,38,frambuesa,raspberry,correct,Spanish,7,0,1.697999954,0,different,1,1.8824,0,0.25,0.222222222222222
5e6571b32013562f77434b40,ENG-SPA,UK,39,gafas,train,wrong,Spanish,5,0,6.546999931,0,same_consonant,1,33.1176,0,0.363636363636363,0.428571428571429
5e6571b32013562f77434b40,ENG-SPA,UK,40,galleta,sword,wrong,Spanish,7,0,1.499000072,0,different,1,,,0.166666666666666,0
5e6571b32013562f77434b40,ENG-SPA,UK,41,gallina,cayenne,wrong,Spanish,5,0,1.214999914,0.222222222222222,different,0,11.3725,16,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,42,gato,bye,wrong,Spanish,4,0,2.6650002,0.285714285714285,different,2,66.3333,9,0.571428571428571,0.5
5e6571b32013562f77434b40,ENG-SPA,UK,43,globo,globe,wrong,Spanish,1,0,0.36500001,0.2,different,1,8.6667,0,0.2,0.285714285714286
5e6571b32013562f77434b40,ENG-SPA,UK,44,gorrion,crayon,wrong,Spanish,5,0,8.978999853,0.166666666666666,different,1,,,0.166666666666666,0.142857142857143
5e6571b32013562f77434b40,ENG-SPA,UK,45,gorro,because,wrong,Spanish,7,0,2.230999947,0,different,0,64.1765,14,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,46,grifo,eagle,wrong,Spanish,5,0,4.363999844,0,different,0,14.7451,8,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,47,guitarra,guitar,correct,Spanish,2,0,0.099000216,0,same_consonant,3,15.5882,0,0.6,0.75
5e6571b32013562f77434b40,ENG-SPA,UK,48,gusano,boots,wrong,Spanish,6,0,0.715999842,0,different,0,10.1176,8,0,0
5e6571b32013562f77434b40,ENG-SPA,UK,49,hormiga,friends,wrong,Spanish,7,0,2.266000032,0,different,1,5.3529,9,0.222222222222222,0
5e6571b32013562f77434b40,ENG-SPA,UK,50,jirafa,giraffe,correct,Spanish,3,0,3.11500001,0,different,2,1.4902,0,0.545454545454545,0.571428571428571
5e6571b32013562f77434b40,ENG-SPA,UK,51,ladrillo,street,wrong,Spanish,7,0,3.930999994,0,different,2,10.1765,8,0.363636363636363,0.25
5e6571b32013562f77434b40,ENG-SPA,UK,52,lapiz,rabbit,wrong,Spanish,5,0,4.513999939,0,different,1,9.8627,0,0.2,0.166666666666667
5e6571b32013562f77434b40,ENG-SPA,UK,53,leche,milk,correct,Spanish,5,0,0.865999937,0,different,1,42.5294,0,0.25,0
5e6571b32013562f77434b40,ENG-SPA,UK,54,lengua,language,correct,Spanish,3,0,0.998999834,0,different,0,31.1569,3,0,0.5
5e6571b32013562f77434b40,ENG-SPA,UK,55,leon,lion,correct,Spanish,2,0,0.48300004,0,same_consonant,1,15.3529,1,0.444444444444444,0.5
5e6571b32013562f77434b40,ENG-SPA,UK,56,libro,libra,wrong,Spanish,1,0,1.516000032,0,different,0,176.9804,3,0,0.2
5e6571b32013562f77434b40,ENG-SPA,UK,57,loro,law,wrong,Spanish,3,0,1.931999922,0,different,1,3.2745,2,0.222222222222222,0.333333333333333
5e6571b32013562f77434b40,ENG-SPA,UK,58,luna,moon,correct,Spanish,4,0,0.681999922,0,different,2,49.9608,6,0.571428571428571,0
